reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,object_label,object_label_lan
97e67470cef0343c5523d237c31ec800583c4ad2,Q100328935,Q100328935$1bc6d603-f6b4-4f43-a633-9d0bb59dc897,normal,P2386,quantity,"{'value': {'amount': '+6.8', 'unit': 'http://www.wikidata.org/entity/Q174728'}, 'type': 'quantity'}","Brittle Ware Jug, Yale University Art Gallery, inv. 1938.5909",en,diameter,en,6.8 centimetre,en
97e67470cef0343c5523d237c31ec800583c4ad2,Q100328935,Q100328935$258F289A-E421-44DC-8259-61AF021E944D,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 987767, 'id': 'Q987767'}, 'type': 'wikibase-entityid'}","Brittle Ware Jug, Yale University Art Gallery, inv. 1938.5909",en,genre,en,container,en
97e67470cef0343c5523d237c31ec800583c4ad2,Q100328935,Q100328935$F94AEDE1-B36D-4967-B645-25E81DFE4DE1,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 60424, 'id': 'Q60424'}, 'type': 'wikibase-entityid'}","Brittle Ware Jug, Yale University Art Gallery, inv. 1938.5909",en,made from material,en,terracotta,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$c28414a4-3972-40cb-b612-c446dc4279a7,normal,P189,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 464266, 'id': 'Q464266'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,location of discovery,en,Dura-Europos,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$b3f165f2-990a-49ad-a026-c9401e6ea9f6,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,collection,en,Yale University Art Gallery,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$328df78e-ca0e-4adb-b163-5ca4552f6705,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 220659, 'id': 'Q220659'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,instance of,en,archaeological artifact,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$DA248687-E4CD-4AF0-8878-AC91D9A7463C,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 2111434, 'id': 'Q2111434'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,instance of,en,pendant,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$7a4d093a-92f8-4d9c-847c-d7ccb2925c97,normal,P6216,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19652, 'id': 'Q19652'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,copyright status,en,public domain,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$6981f4d1-ca79-4521-89d5-a6da7a795883,normal,P217,string,"{'value': '1938.5206.2', 'type': 'string'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,inventory number,en,1938.5206.2,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$70d2d78e-65b6-42ec-9b64-2eb5b5697272,normal,P2048,quantity,"{'value': {'amount': '+2.1', 'unit': 'http://www.wikidata.org/entity/Q174728'}, 'type': 'quantity'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,height,en,2.1 centimetre,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$e31827b3-8315-4f3b-99eb-69bf1f870350,normal,P2386,quantity,"{'value': {'amount': '+0.9', 'unit': 'http://www.wikidata.org/entity/Q174728'}, 'type': 'quantity'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,diameter,en,0.9 centimetre,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$0377F963-5BFA-40B1-94F1-5A74055A7261,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 161439, 'id': 'Q161439'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,genre,en,jewelry,en
eee29f950fcee90f04b5059e7a767c9317e16620,Q100338368,Q100338368$FB616CCF-C6F4-45A7-8DFA-442EF2C664E4,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 60424, 'id': 'Q60424'}, 'type': 'wikibase-entityid'}","Gadrooned Pendant, Yale University Art Gallery, inv. 1938.5206.2",en,made from material,en,terracotta,en
0f0b7a0ffbc31a600255df1bad70ebc5fd5c7105,Q49360818,Q49360818$532B09E5-62E9-4839-BECE-9CD1FD0B1DD6,normal,P217,string,"{'value': '1928.162', 'type': 'string'}",The Fall of the Rebel Angel,en,inventory number,en,1928.162,en
0f0b7a0ffbc31a600255df1bad70ebc5fd5c7105,Q49360818,Q49360818$84E258A7-50C6-47BA-888A-C9697E0A51C1,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}",The Fall of the Rebel Angel,en,collection,en,Yale University Art Gallery,en
0f0b7a0ffbc31a600255df1bad70ebc5fd5c7105,Q49360818,Q49360818$122D0EAE-36D2-48DA-9BF7-D699B4E05EB4,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",The Fall of the Rebel Angel,en,instance of,en,painting,en
0f0b7a0ffbc31a600255df1bad70ebc5fd5c7105,Q49360818,Q49360818$ADA76B96-CAD0-4DE0-AFD1-36DA92C8FFC0,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}",The Fall of the Rebel Angel,en,location,en,Yale University Art Gallery,en
3ccbd8ed3c5a6b619fc6dc2190c36921fe51a1a6,Q49388043,Q49388043$09fcbf96-b1b1-4482-b7c4-64b495654b25,normal,P1476,monolingualtext,"{'value': {'text': 'Homage to the Square', 'language': 'en'}, 'type': 'monolingualtext'}",Homage to the Square,en,title,en,Homage to the Square,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$1a825cf5-517c-4ac4-b5f0-381b09269d8b,normal,P189,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 464266, 'id': 'Q464266'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,location of discovery,en,Dura-Europos,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$a7c0e188-b572-43b1-9843-cb38bf0a7918,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,collection,en,Yale University Art Gallery,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$138e86ce-4440-4dd6-a78a-feb279f4ae81,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 220659, 'id': 'Q220659'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,instance of,en,archaeological artifact,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$9567C625-BCBC-4D0E-932C-986C981BFBF1,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 46847, 'id': 'Q46847'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,instance of,en,ring,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$6365df54-7ad4-40a9-91d2-f5dcdb64bac0,normal,P6216,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19652, 'id': 'Q19652'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,copyright status,en,public domain,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$6408732f-e7b7-4cee-81d1-2def80ffd881,normal,P217,string,"{'value': '1932.1466', 'type': 'string'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,inventory number,en,1932.1466,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$802AFA97-35A4-4A5E-A5CF-E8ED3B3C10EC,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 161439, 'id': 'Q161439'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,genre,en,jewelry,en
93f034c1cd99536c1f3a282f3e1342e3026a11b8,Q100313813,Q100313813$821cd980-9d02-4b3c-9287-9364a01b21bb,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 34095, 'id': 'Q34095'}, 'type': 'wikibase-entityid'}","Large Bronze Ring, Yale University Art Gallery, inv. 1932.1466",en,made from material,en,bronze,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$039459FE-7831-4F57-93AF-454065341533,normal,P217,string,"{'value': '1941.614', 'type': 'string'}",Morning in the Flower Garden,en,inventory number,en,1941.614,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$97CA88DA-765F-4628-9017-16F311811991,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}",Morning in the Flower Garden,en,collection,en,Yale University Art Gallery,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$D5D05CB2-DC9F-48F0-8771-AB36B013A1F6,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",Morning in the Flower Garden,en,instance of,en,painting,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$D2C327FD-3A04-416E-A275-0650577C1495,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}",Morning in the Flower Garden,en,location,en,Yale University Art Gallery,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$5C2F6711-225D-4BBC-970F-933F1DA75F13,normal,P571,time,"{'value': {'time': '+1918-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Morning in the Flower Garden,en,inception,en,1918,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$6378005D-B241-4689-B80F-4599679909EA,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 296955, 'id': 'Q296955'}, 'type': 'wikibase-entityid'}",Morning in the Flower Garden,en,made from material,en,oil paint,en
dfa13f35142cde5cf7d98b449007803604f49056,Q49232544,Q49232544$126B9096-8510-4FBE-9999-8F1A87FC2401,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12321255, 'id': 'Q12321255'}, 'type': 'wikibase-entityid'}",Morning in the Flower Garden,en,made from material,en,canvas,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$c567cefa-5aad-4312-8258-f2f896b84937,normal,P189,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 464266, 'id': 'Q464266'}, 'type': 'wikibase-entityid'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,location of discovery,en,Dura-Europos,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$13137efe-d1a2-455c-8089-3478103beedb,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,collection,en,Yale University Art Gallery,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$b8e84345-f2f4-41e6-a7d0-5154642c0e52,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 220659, 'id': 'Q220659'}, 'type': 'wikibase-entityid'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,instance of,en,archaeological artifact,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$aa72389f-b9e0-4faa-a284-b1ef953e08fb,normal,P6216,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19652, 'id': 'Q19652'}, 'type': 'wikibase-entityid'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,copyright status,en,public domain,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$bb96e4e1-b638-4846-b31a-942d7f124a35,normal,P217,string,"{'value': '1938.3237', 'type': 'string'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,inventory number,en,1938.3237,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$5d0cefad-0012-4c74-8c0f-2f438e627c5a,normal,P2048,quantity,"{'value': {'amount': '+9.3', 'unit': 'http://www.wikidata.org/entity/Q174728'}, 'type': 'quantity'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,height,en,9.3 centimetre,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$9F4FA710-ACCA-4319-B517-D418D0ED59FD,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 39546, 'id': 'Q39546'}, 'type': 'wikibase-entityid'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,genre,en,tool,en
9a8fe81c9a9305809ea43efd17f292ad69a4fcdf,Q100331127,Q100331127$b53c69b1-5f77-4345-bf9c-7af40bfe50e9,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 34095, 'id': 'Q34095'}, 'type': 'wikibase-entityid'}","Bronze Instrument, Yale University Art Gallery, inv. 1938.3237",en,made from material,en,bronze,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$c14929a7-aa02-4961-b8b8-8abfe4a5ccff,normal,P189,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 464266, 'id': 'Q464266'}, 'type': 'wikibase-entityid'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,location of discovery,en,Dura-Europos,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$dc3574e5-f2b1-411e-95e9-2c938fd53960,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,collection,en,Yale University Art Gallery,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$5c579a1a-c3f0-495c-8cb5-72d55322f80f,normal,P217,string,"{'value': '1938.6000.104', 'type': 'string'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,inventory number,en,1938.6000.104,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$1f67d3cc-8458-4c3b-8c5e-8f07614ef688,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 220659, 'id': 'Q220659'}, 'type': 'wikibase-entityid'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,instance of,en,archaeological artifact,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$b1731de3-64f4-47b5-8e62-ea1961508454,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 41207, 'id': 'Q41207'}, 'type': 'wikibase-entityid'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,instance of,en,coin,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$92354d08-28fd-4c8a-bb30-2a8b1de92e3f,normal,P571,time,"{'value': {'time': '+0219-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,inception,en,219,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$ab96fe25-d168-4ff9-a017-0200cbac2883,normal,P2067,quantity,"{'value': {'amount': '+12.34', 'unit': 'http://www.wikidata.org/entity/Q41803'}, 'type': 'quantity'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,mass,en,12.34 gram,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$9f3de370-3ae9-4778-9658-0d87913b2317,normal,P2386,quantity,"{'value': {'amount': '+25.0', 'unit': 'http://www.wikidata.org/entity/Q174789'}, 'type': 'quantity'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,diameter,en,25.0 millimetre,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$a36179a1-a4c1-4ec7-8609-e9e1bd46639e,normal,P6216,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19652, 'id': 'Q19652'}, 'type': 'wikibase-entityid'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,copyright status,en,public domain,en
f7ff7307e484e222ba5dfb6f260ea870f75bb5ab,Q100481560,Q100481560$90dcdd4b-1016-4fee-a37d-c8204f7f9f31,normal,P8751,quantity,"{'value': {'amount': '+150', 'unit': 'http://www.wikidata.org/entity/Q28390'}, 'type': 'quantity'}","Tetradrachm of Elagabalus, Emperor of Rome, from Antioch, Yale University Art Gallery, inv. 1938.6000.104",en,die axis,en,150 degree,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$d9dc129b-c6b0-4859-b5cb-1456e0c54698,normal,P189,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 464266, 'id': 'Q464266'}, 'type': 'wikibase-entityid'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,location of discovery,en,Dura-Europos,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$5a34ed99-7fcf-49a5-8185-928b8708fa75,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1568434, 'id': 'Q1568434'}, 'type': 'wikibase-entityid'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,collection,en,Yale University Art Gallery,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$b763fa16-519f-4641-bd85-7c486b50b8c2,normal,P217,string,"{'value': '1938.6000.1198', 'type': 'string'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,inventory number,en,1938.6000.1198,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$da367990-c089-4ce2-ad1e-0f4e20b01986,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 220659, 'id': 'Q220659'}, 'type': 'wikibase-entityid'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,instance of,en,archaeological artifact,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$b54d92f3-5d02-40dd-a062-e152d163a53b,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 41207, 'id': 'Q41207'}, 'type': 'wikibase-entityid'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,instance of,en,coin,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$039d87d3-876b-4384-bcc0-abb5ad276369,normal,P2067,quantity,"{'value': {'amount': '+10.87', 'unit': 'http://www.wikidata.org/entity/Q41803'}, 'type': 'quantity'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,mass,en,10.87 gram,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$147ac0f4-250e-4704-825f-26dceba64561,normal,P2386,quantity,"{'value': {'amount': '+29.4', 'unit': 'http://www.wikidata.org/entity/Q174789'}, 'type': 'quantity'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,diameter,en,29.4 millimetre,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$4317faf5-7e5f-49d0-99fb-303b5896b20b,normal,P6216,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19652, 'id': 'Q19652'}, 'type': 'wikibase-entityid'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,copyright status,en,public domain,en
a010d32210919a8fed8b57a52c98f487cd46fcfa,Q100515139,Q100515139$75a16378-d16a-48a8-b368-000838140cca,normal,P8751,quantity,"{'value': {'amount': '+0', 'unit': 'http://www.wikidata.org/entity/Q28390'}, 'type': 'quantity'}","Coin of Severus Alexander, Emperor of Rome, from Hierapolis, Yale University Art Gallery, inv. 1938.6000.1198",en,die axis,en,0 degree,en
18d19575a2c02614087a906e87a27ff923a4a328,Q106979952,Q106979952$DAACC3B4-9AAC-4504-8B79-994C9F13DA1E,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 47461344, 'id': 'Q47461344'}, 'type': 'wikibase-entityid'}",Mobilizing the potential of GCC Sovereign Wealth Funds for Mediterranean Partner Countries,en,instance of,en,written work,en
18d19575a2c02614087a906e87a27ff923a4a328,Q106979952,Q106979952$37F4F46A-D0F4-499F-B307-05049153B918,normal,P577,time,"{'value': {'time': '+2013-01-10T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Mobilizing the potential of GCC Sovereign Wealth Funds for Mediterranean Partner Countries,en,publication date,en,10/01/2013,en
d25ec6e3a6fdf9f8e975c56beaf8da2934476878,Q100336829,Q100336829$8C7FE9BF-F6AA-4ED4-97FE-E76D6F789406,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",PLK WARSAW RADOM project,en,instance of,en,project,en
d25ec6e3a6fdf9f8e975c56beaf8da2934476878,Q100336829,Q100336829$15DACFEB-8571-4630-94B5-B5C8B0D22575,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7590, 'id': 'Q7590'}, 'type': 'wikibase-entityid'}",PLK WARSAW RADOM project,en,industry,en,transport,en
d25ec6e3a6fdf9f8e975c56beaf8da2934476878,Q100336829,Q100336829$D3FD7CD1-B51C-467E-BFFB-7B4C86D6BBE3,normal,P571,time,"{'value': {'time': '+2013-05-27T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",PLK WARSAW RADOM project,en,inception,en,27/05/2013,en
5417eb8141d799cd0a1bcba31b5ee8516c0cf624,Q100345708,Q100345708$EE08E5DF-0AD4-4200-BEFE-BCCCE1093736,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",SABADELL FOCUSED SUPPORT FOR SMES AND MIDCAPS project,en,instance of,en,project,en
5417eb8141d799cd0a1bcba31b5ee8516c0cf624,Q100345708,Q100345708$4D06CE30-BC57-4174-B07B-F68C3E829BD6,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1787082, 'id': 'Q1787082'}, 'type': 'wikibase-entityid'}",SABADELL FOCUSED SUPPORT FOR SMES AND MIDCAPS project,en,industry,en,line of credit,en
5417eb8141d799cd0a1bcba31b5ee8516c0cf624,Q100345708,Q100345708$F41CF7AF-1946-4C3D-BBC5-CF2DE00D0B71,normal,P571,time,"{'value': {'time': '+2020-02-11T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",SABADELL FOCUSED SUPPORT FOR SMES AND MIDCAPS project,en,inception,en,11/02/2020,en
41f5efe704e7c88a06a4eb3760fed8245447090b,Q100340021,Q100340021$4DEF5E88-BC15-4377-9E07-F213D2A0F7E1,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Raiffeisen Beograd Loan for SMEs project,en,instance of,en,project,en
41f5efe704e7c88a06a4eb3760fed8245447090b,Q100340021,Q100340021$3F60F24A-34B4-433B-8375-4E22669D608B,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1787082, 'id': 'Q1787082'}, 'type': 'wikibase-entityid'}",Raiffeisen Beograd Loan for SMEs project,en,industry,en,line of credit,en
41f5efe704e7c88a06a4eb3760fed8245447090b,Q100340021,Q100340021$4E94E61C-8F40-4D36-B32F-D81DD38452CF,normal,P571,time,"{'value': {'time': '+2009-03-25T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Raiffeisen Beograd Loan for SMEs project,en,inception,en,25/03/2009,en
b4f110b23c647f1183af7939d9696388fad26032,Q100343413,Q100343413$F7E4144E-AC36-4F42-8E88-4867F3592214,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Sachsen-Anhalt Gesundheitsfürsorge II project,en,instance of,en,project,en
b4f110b23c647f1183af7939d9696388fad26032,Q100343413,Q100343413$7F6C2080-32D7-4606-A372-72803E9C2BD8,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 9075440, 'id': 'Q9075440'}, 'type': 'wikibase-entityid'}",Sachsen-Anhalt Gesundheitsfürsorge II project,en,industry,en,health sector,en
b4f110b23c647f1183af7939d9696388fad26032,Q100343413,Q100343413$0596DF87-2A84-4BA8-B5F0-C45B330B12D8,normal,P571,time,"{'value': {'time': '+2005-04-25T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Sachsen-Anhalt Gesundheitsfürsorge II project,en,inception,en,25/04/2005,en
